Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
8/2/2007;08:01:00;2.872;0.062;238.860;12.000;0.000;0.000;18.000
8/2/2007;08:02:00;3.014;0.000;238.420;12.600;0.000;0.000;17.000
8/2/2007;08:03:00;2.906;0.066;237.580;12.200;0.000;0.000;17.000
8/2/2007;08:04:00;2.880;0.074;239.480;12.000;0.000;0.000;18.000
8/2/2007;08:05:00;2.862;0.120;239.270;12.000;0.000;0.000;18.000
8/2/2007;08:06:00;2.770;0.162;241.760;11.600;0.000;0.000;17.000
8/2/2007;08:07:00;2.364;0.076;239.700;9.800;0.000;0.000;18.000
8/2/2007;08:08:00;2.352;0.080;240.740;9.800;0.000;0.000;18.000
8/2/2007;08:09:00;1.966;0.078;239.590;8.200;0.000;0.000;17.000
8/2/2007;08:10:00;2.192;0.094;239.190;9.200;0.000;0.000;18.000
8/2/2007;08:11:00;2.716;0.108;239.990;11.200;0.000;0.000;18.000
8/2/2007;08:12:00;2.408;0.104;239.570;10.000;0.000;0.000;17.000
8/2/2007;08:13:00;1.940;0.000;240.690;8.000;0.000;0.000;18.000
8/2/2007;08:14:00;1.366;0.000;240.140;5.600;0.000;0.000;18.000
8/2/2007;08:15:00;1.362;0.000;240.950;5.600;0.000;0.000;17.000
8/2/2007;08:16:00;1.356;0.000;240.460;5.600;0.000;0.000;18.000
8/2/2007;08:17:00;1.368;0.000;240.210;5.600;0.000;0.000;18.000
8/2/2007;08:18:00;1.450;0.184;240.490;6.000;0.000;0.000;18.000
8/2/2007;08:19:00;1.346;0.000;239.440;5.600;0.000;0.000;17.000
8/2/2007;08:20:00;1.332;0.000;238.930;5.600;0.000;0.000;18.000
8/2/2007;08:21:00;1.336;0.000;239.280;5.600;0.000;0.000;17.000
8/2/2007;08:22:00;1.334;0.000;239.050;5.600;0.000;0.000;18.000
8/2/2007;08:23:00;1.338;0.000;238.930;5.600;0.000;0.000;17.000
8/2/2007;08:24:00;1.346;0.000;239.390;5.600;0.000;0.000;18.000
8/2/2007;08:25:00;1.422;0.000;242.780;5.800;0.000;0.000;18.000
8/2/2007;08:26:00;1.412;0.000;242.050;5.800;0.000;0.000;18.000
8/2/2007;08:27:00;1.442;0.000;242.520;6.000;0.000;0.000;18.000
8/2/2007;08:28:00;1.512;0.110;241.440;6.200;0.000;0.000;18.000
8/2/2007;08:29:00;1.504;0.110;241.390;6.200;0.000;0.000;18.000
8/2/2007;08:30:00;1.508;0.112;241.950;6.200;0.000;0.000;18.000
8/2/2007;08:31:00;1.488;0.104;240.300;6.200;0.000;0.000;17.000
8/2/2007;08:32:00;1.492;0.106;240.670;6.200;0.000;0.000;18.000
8/2/2007;08:33:00;1.480;0.100;239.390;6.200;0.000;0.000;18.000
8/2/2007;08:34:00;1.482;0.102;239.710;6.200;0.000;0.000;17.000
8/2/2007;08:35:00;1.482;0.104;239.760;6.200;0.000;0.000;18.000
8/2/2007;08:36:00;1.478;0.102;239.450;6.200;0.000;0.000;17.000
8/2/2007;08:37:00;1.484;0.104;240.090;6.200;0.000;0.000;18.000
8/2/2007;08:38:00;1.484;0.108;240.710;6.200;0.000;0.000;18.000
8/2/2007;08:39:00;1.486;0.108;240.950;6.200;0.000;0.000;18.000
8/2/2007;08:40:00;1.492;0.110;241.470;6.200;0.000;0.000;17.000
8/2/2007;08:41:00;1.498;0.112;241.960;6.200;0.000;0.000;18.000
8/2/2007;08:42:00;1.524;0.120;243.560;6.200;0.000;0.000;19.000
8/2/2007;08:43:00;1.476;0.070;242.250;6.000;0.000;0.000;18.000
8/2/2007;08:44:00;1.406;0.000;241.630;5.800;0.000;0.000;17.000
8/2/2007;08:45:00;1.412;0.000;242.010;5.800;0.000;0.000;18.000
8/2/2007;08:46:00;1.396;0.000;240.710;5.800;0.000;0.000;18.000
8/2/2007;08:47:00;1.398;0.000;241.150;5.800;0.000;0.000;18.000
8/2/2007;08:48:00;1.388;0.000;240.340;5.600;0.000;0.000;18.000
8/2/2007;08:49:00;1.354;0.000;240.430;5.600;0.000;0.000;17.000
8/2/2007;08:50:00;1.286;0.000;240.770;5.200;0.000;0.000;18.000
8/2/2007;08:51:00;1.430;0.000;240.130;5.800;0.000;0.000;18.000
8/2/2007;08:52:00;1.700;0.000;240.150;7.000;0.000;0.000;18.000
8/2/2007;08:53:00;1.902;0.090;240.910;7.800;0.000;0.000;17.000
8/2/2007;08:54:00;1.896;0.090;240.600;7.800;0.000;0.000;18.000
8/2/2007;08:55:00;1.904;0.090;241.040;7.800;0.000;0.000;18.000
8/2/2007;08:56:00;1.884;0.086;240.020;7.800;0.000;0.000;18.000
8/2/2007;08:57:00;1.884;0.088;240.300;7.800;0.000;0.000;17.000
8/2/2007;08:58:00;1.852;0.084;239.320;7.600;0.000;0.000;18.000
8/2/2007;08:59:00;1.342;0.072;239.270;5.600;0.000;0.000;17.000
8/2/2007;09:00:00;1.360;0.078;240.780;5.600;0.000;0.000;18.000
8/2/2007;09:01:00;1.348;0.074;239.570;5.600;0.000;0.000;18.000
8/2/2007;09:02:00;1.340;0.072;238.850;5.600;0.000;0.000;17.000
8/2/2007;09:03:00;1.298;0.000;239.450;5.400;0.000;0.000;18.000
8/2/2007;09:04:00;1.278;0.000;239.360;5.200;0.000;0.000;17.000
8/2/2007;09:05:00;1.290;0.000;240.850;5.200;0.000;0.000;18.000
8/2/2007;09:06:00;1.266;0.000;238.940;5.200;0.000;0.000;18.000
8/2/2007;09:07:00;1.268;0.000;239.080;5.200;0.000;0.000;17.000
8/2/2007;09:08:00;1.268;0.000;239.040;5.200;0.000;0.000;18.000
8/2/2007;09:09:00;1.286;0.000;237.790;5.400;0.000;0.000;17.000
8/2/2007;09:10:00;1.366;0.094;237.500;5.600;0.000;0.000;17.000
8/2/2007;09:11:00;1.368;0.096;237.950;5.600;0.000;0.000;18.000
8/2/2007;09:12:00;1.370;0.098;238.260;5.600;0.000;0.000;17.000
8/2/2007;09:13:00;1.372;0.100;238.750;5.600;0.000;0.000;18.000
8/2/2007;09:14:00;1.368;0.098;238.480;5.600;0.000;0.000;17.000
8/2/2007;09:15:00;1.364;0.100;238.930;5.600;0.000;0.000;18.000
8/2/2007;09:16:00;1.374;0.106;239.980;5.600;0.000;0.000;17.000
8/2/2007;09:17:00;2.352;0.088;237.630;10.000;0.000;0.000;18.000
8/2/2007;09:18:00;2.634;0.088;238.100;11.000;0.000;0.000;17.000
8/2/2007;09:19:00;2.602;0.090;238.340;10.800;0.000;0.000;17.000
8/2/2007;09:20:00;1.356;0.094;237.850;5.600;0.000;0.000;18.000
8/2/2007;09:21:00;1.370;0.100;239.260;5.600;0.000;0.000;17.000
8/2/2007;09:22:00;1.372;0.100;239.310;5.600;0.000;0.000;18.000
8/2/2007;09:23:00;1.372;0.102;239.390;5.600;0.000;0.000;17.000
8/2/2007;09:24:00;1.442;0.192;239.090;6.000;0.000;0.000;18.000
8/2/2007;09:25:00;1.430;0.206;238.510;6.000;0.000;1.000;17.000
8/2/2007;09:26:00;1.360;0.092;240.040;5.600;0.000;1.000;18.000
8/2/2007;09:27:00;1.354;0.090;239.300;5.600;0.000;2.000;18.000
8/2/2007;09:28:00;1.360;0.090;239.570;5.600;0.000;1.000;17.000
8/2/2007;09:29:00;1.662;0.088;239.430;7.200;0.000;1.000;18.000
8/2/2007;09:30:00;1.360;0.092;239.250;5.600;0.000;2.000;17.000
8/2/2007;09:31:00;1.364;0.094;239.880;5.600;0.000;1.000;18.000
8/2/2007;09:32:00;1.356;0.090;239.120;5.600;0.000;2.000;17.000
8/2/2007;09:33:00;1.360;0.092;239.680;5.600;0.000;1.000;18.000
8/2/2007;09:34:00;1.374;0.098;241.200;5.600;0.000;1.000;18.000
8/2/2007;09:35:00;1.364;0.096;240.560;5.600;0.000;2.000;18.000
8/2/2007;09:36:00;1.372;0.098;241.210;5.600;0.000;1.000;17.000
8/2/2007;09:37:00;1.380;0.102;241.760;5.600;0.000;1.000;18.000
8/2/2007;09:38:00;1.388;0.102;242.200;5.600;0.000;2.000;18.000
8/2/2007;09:39:00;1.544;0.098;241.770;6.400;0.000;1.000;18.000
8/2/2007;09:40:00;1.456;0.100;240.550;6.000;0.000;1.000;18.000
8/2/2007;09:41:00;1.378;0.100;241.610;5.600;0.000;2.000;18.000
8/2/2007;09:42:00;1.436;0.164;241.250;6.000;0.000;1.000;18.000
8/2/2007;09:43:00;1.440;0.202;241.270;6.000;0.000;1.000;18.000
8/2/2007;09:44:00;1.434;0.200;240.630;6.000;0.000;2.000;17.000
8/2/2007;09:45:00;1.426;0.194;239.920;6.000;0.000;1.000;18.000
8/2/2007;09:46:00;1.438;0.200;240.910;6.000;0.000;1.000;18.000
8/2/2007;09:47:00;1.432;0.198;240.260;6.000;0.000;1.000;18.000
8/2/2007;09:48:00;1.428;0.198;240.160;6.000;0.000;1.000;17.000
8/2/2007;09:49:00;1.442;0.204;241.590;6.000;0.000;2.000;18.000
8/2/2007;09:50:00;1.432;0.200;240.690;6.000;0.000;1.000;18.000
8/2/2007;09:51:00;1.438;0.204;241.430;6.000;0.000;1.000;18.000
8/2/2007;09:52:00;1.502;0.278;241.160;6.200;0.000;1.000;18.000
8/2/2007;09:53:00;1.472;0.250;240.020;6.200;0.000;1.000;17.000
8/2/2007;09:54:00;1.462;0.232;240.930;6.000;0.000;2.000;18.000
8/2/2007;09:55:00;1.452;0.226;240.190;6.000;0.000;1.000;18.000
8/2/2007;09:56:00;1.448;0.222;239.430;6.000;0.000;1.000;17.000
8/2/2007;09:57:00;1.450;0.224;239.790;6.000;0.000;1.000;18.000
8/2/2007;09:58:00;1.442;0.220;239.050;6.000;0.000;1.000;17.000
8/2/2007;09:59:00;1.446;0.222;239.570;6.000;0.000;2.000;18.000
8/2/2007;10:00:00;1.438;0.224;239.660;6.000;0.000;1.000;18.000
8/2/2007;10:01:00;1.420;0.214;237.740;6.000;0.000;1.000;17.000
8/2/2007;10:02:00;1.430;0.218;238.440;6.000;0.000;1.000;17.000
8/2/2007;10:03:00;1.386;0.130;239.360;5.800;0.000;0.000;18.000
8/2/2007;10:04:00;1.372;0.104;239.650;5.600;0.000;0.000;18.000
8/2/2007;10:05:00;1.372;0.106;240.190;5.600;0.000;0.000;17.000
8/2/2007;10:06:00;1.374;0.106;240.340;5.600;0.000;0.000;18.000
8/2/2007;10:07:00;1.394;0.116;242.190;5.800;0.000;0.000;18.000
8/2/2007;10:08:00;1.350;0.056;240.930;5.600;0.000;0.000;18.000
8/2/2007;10:09:00;1.270;0.000;239.050;5.200;0.000;0.000;17.000
8/2/2007;10:10:00;1.282;0.000;240.360;5.200;0.000;0.000;18.000
8/2/2007;10:11:00;1.266;0.000;238.780;5.200;0.000;0.000;17.000
8/2/2007;10:12:00;1.284;0.000;240.650;5.200;0.000;0.000;18.000
8/2/2007;10:13:00;1.286;0.000;240.740;5.200;0.000;0.000;18.000
8/2/2007;10:14:00;1.278;0.000;239.980;5.200;0.000;0.000;18.000
8/2/2007;10:15:00;1.278;0.000;240.070;5.200;0.000;0.000;17.000
8/2/2007;10:16:00;1.278;0.000;240.070;5.200;0.000;0.000;18.000
8/2/2007;10:17:00;1.276;0.000;239.850;5.200;0.000;0.000;17.000
8/2/2007;10:18:00;1.276;0.000;239.750;5.200;0.000;0.000;18.000
8/2/2007;10:19:00;1.270;0.000;239.210;5.200;0.000;0.000;18.000
8/2/2007;10:20:00;1.268;0.000;239.080;5.200;0.000;0.000;17.000
8/2/2007;10:21:00;1.264;0.000;238.690;5.200;0.000;0.000;18.000
8/2/2007;10:22:00;1.268;0.000;239.040;5.200;0.000;0.000;17.000
8/2/2007;10:23:00;1.284;0.000;240.510;5.200;0.000;0.000;18.000
8/2/2007;10:24:00;1.284;0.000;240.640;5.200;0.000;0.000;18.000
8/2/2007;10:25:00;1.280;0.000;240.210;5.200;0.000;0.000;17.000
8/2/2007;10:26:00;1.300;0.000;242.010;5.200;0.000;0.000;18.000
8/2/2007;10:27:00;1.300;0.000;242.110;5.400;0.000;0.000;18.000
8/2/2007;10:28:00;1.288;0.000;240.940;5.200;0.000;0.000;18.000
8/2/2007;10:29:00;1.296;0.000;241.740;5.200;0.000;0.000;18.000
8/2/2007;10:30:00;1.292;0.000;241.270;5.200;0.000;0.000;18.000
8/2/2007;10:31:00;1.292;0.000;241.240;5.200;0.000;0.000;18.000
8/2/2007;10:32:00;1.336;0.000;241.300;5.600;0.000;0.000;17.000
8/2/2007;10:33:00;1.356;0.078;240.420;5.600;0.000;0.000;18.000
8/2/2007;10:34:00;1.366;0.082;241.330;5.600;0.000;0.000;18.000
8/2/2007;10:35:00;1.482;0.212;240.780;6.200;0.000;0.000;18.000
8/2/2007;10:36:00;1.466;0.212;240.600;6.000;0.000;0.000;17.000
8/2/2007;10:37:00;1.470;0.216;241.320;6.000;0.000;0.000;18.000
8/2/2007;10:38:00;1.458;0.212;240.530;6.000;0.000;0.000;18.000
8/2/2007;10:39:00;1.456;0.210;240.540;6.000;0.000;0.000;18.000
8/2/2007;10:40:00;1.458;0.212;240.840;6.000;0.000;0.000;18.000
8/2/2007;10:41:00;1.434;0.204;239.000;6.000;0.000;0.000;17.000
8/2/2007;10:42:00;1.436;0.204;239.250;6.000;0.000;0.000;18.000
8/2/2007;10:43:00;1.438;0.194;240.580;6.000;0.000;0.000;17.000
8/2/2007;10:44:00;1.368;0.104;239.600;5.600;0.000;0.000;18.000
8/2/2007;10:45:00;1.378;0.108;240.520;5.600;0.000;0.000;18.000
8/2/2007;10:46:00;1.378;0.110;240.640;5.600;0.000;0.000;17.000
8/2/2007;10:47:00;1.370;0.106;239.820;5.600;0.000;0.000;18.000
8/2/2007;10:48:00;1.374;0.108;240.310;5.600;0.000;0.000;18.000
8/2/2007;10:49:00;1.374;0.106;240.350;5.600;0.000;0.000;17.000
8/2/2007;10:50:00;1.372;0.106;240.140;5.600;0.000;0.000;18.000
8/2/2007;10:51:00;1.298;0.000;240.180;5.400;0.000;0.000;18.000
8/2/2007;10:52:00;1.286;0.000;240.850;5.200;0.000;0.000;18.000
8/2/2007;10:53:00;1.282;0.000;240.420;5.200;0.000;0.000;17.000
8/2/2007;10:54:00;1.294;0.000;241.430;5.200;0.000;0.000;18.000
8/2/2007;10:55:00;1.284;0.000;240.540;5.200;0.000;0.000;18.000
8/2/2007;10:56:00;1.280;0.000;240.210;5.200;0.000;0.000;18.000
8/2/2007;10:57:00;1.290;0.000;241.140;5.200;0.000;0.000;17.000
8/2/2007;10:58:00;1.278;0.000;240.020;5.200;0.000;0.000;18.000
8/2/2007;10:59:00;1.272;0.000;239.370;5.200;0.000;0.000;18.000
8/2/2007;11:00:00;1.270;0.000;239.140;5.200;0.000;0.000;17.000
8/2/2007;11:01:00;1.272;0.000;239.330;5.200;0.000;0.000;18.000
8/2/2007;11:02:00;1.276;0.000;239.710;5.200;0.000;0.000;17.000
8/2/2007;11:03:00;1.280;0.000;240.170;5.200;0.000;0.000;18.000
8/2/2007;11:04:00;1.280;0.000;240.100;5.200;0.000;0.000;18.000
8/2/2007;11:05:00;1.278;0.000;240.040;5.200;0.000;0.000;17.000
8/2/2007;11:06:00;1.280;0.000;240.210;5.200;0.000;0.000;18.000
8/2/2007;11:07:00;1.286;0.000;240.650;5.200;0.000;0.000;18.000
8/2/2007;11:08:00;1.304;0.000;242.440;5.400;0.000;0.000;18.000
8/2/2007;11:09:00;1.304;0.000;242.390;5.400;0.000;0.000;18.000
8/2/2007;11:10:00;1.300;0.000;242.000;5.200;0.000;0.000;18.000
8/2/2007;11:11:00;1.296;0.000;241.750;5.200;0.000;0.000;18.000
8/2/2007;11:12:00;1.298;0.000;241.920;5.200;0.000;0.000;18.000
8/2/2007;11:13:00;1.298;0.000;241.840;5.200;0.000;0.000;17.000
8/2/2007;11:14:00;1.296;0.000;241.740;5.200;0.000;0.000;18.000
8/2/2007;11:15:00;1.286;0.000;240.780;5.200;0.000;0.000;18.000
8/2/2007;11:16:00;1.306;0.000;242.580;5.400;0.000;0.000;18.000
8/2/2007;11:17:00;1.342;0.000;241.520;5.600;0.000;0.000;18.000
8/2/2007;11:18:00;1.390;0.106;240.330;5.800;0.000;0.000;18.000
8/2/2007;11:19:00;1.382;0.104;239.910;5.800;0.000;0.000;17.000
8/2/2007;11:20:00;1.374;0.102;239.220;5.600;0.000;0.000;18.000
8/2/2007;11:21:00;1.372;0.102;239.170;5.600;0.000;0.000;17.000
8/2/2007;11:22:00;1.386;0.108;240.580;5.800;0.000;0.000;18.000
8/2/2007;11:23:00;1.442;0.174;239.600;6.000;0.000;0.000;18.000
8/2/2007;11:24:00;1.442;0.204;239.040;6.000;0.000;0.000;17.000
8/2/2007;11:25:00;1.436;0.202;238.730;6.000;0.000;0.000;18.000
8/2/2007;11:26:00;1.424;0.196;237.690;6.000;0.000;0.000;17.000
8/2/2007;11:27:00;1.434;0.200;238.710;6.000;0.000;0.000;18.000
8/2/2007;11:28:00;1.428;0.200;238.380;6.000;0.000;0.000;17.000
8/2/2007;11:29:00;1.434;0.204;239.070;6.000;0.000;0.000;18.000
8/2/2007;11:30:00;1.440;0.206;239.730;6.000;0.000;0.000;17.000
8/2/2007;11:31:00;1.434;0.204;239.270;6.000;0.000;0.000;18.000
8/2/2007;11:32:00;1.442;0.210;240.160;6.000;0.000;0.000;17.000
8/2/2007;11:33:00;1.396;0.148;240.020;5.800;0.000;0.000;18.000
8/2/2007;11:34:00;1.300;0.000;241.100;5.400;0.000;0.000;18.000
8/2/2007;11:35:00;1.298;0.000;241.800;5.200;0.000;0.000;18.000
8/2/2007;11:36:00;1.280;0.000;240.190;5.200;0.000;0.000;17.000
8/2/2007;11:37:00;1.290;0.000;241.130;5.200;0.000;0.000;18.000
8/2/2007;11:38:00;1.288;0.000;240.860;5.200;0.000;0.000;18.000
8/2/2007;11:39:00;1.268;0.000;238.940;5.200;0.000;0.000;18.000
8/2/2007;11:40:00;1.284;0.000;240.430;5.200;0.000;0.000;17.000
8/2/2007;11:41:00;1.284;0.000;239.790;5.200;0.000;0.000;18.000
8/2/2007;11:42:00;1.284;0.000;239.910;5.200;0.000;0.000;18.000
8/2/2007;11:43:00;1.288;0.000;240.480;5.200;0.000;0.000;17.000
8/2/2007;11:44:00;1.278;0.000;240.000;5.200;0.000;0.000;18.000
8/2/2007;11:45:00;1.288;0.000;240.870;5.200;0.000;0.000;18.000
8/2/2007;11:46:00;1.290;0.000;241.010;5.200;0.000;0.000;18.000
8/2/2007;11:47:00;1.278;0.000;240.060;5.200;0.000;0.000;17.000
8/2/2007;11:48:00;1.278;0.000;240.020;5.200;0.000;0.000;18.000
8/2/2007;11:49:00;1.276;0.000;239.720;5.200;0.000;0.000;17.000
8/2/2007;11:50:00;1.282;0.000;240.330;5.200;0.000;0.000;18.000
8/2/2007;11:51:00;1.274;0.000;239.530;5.200;0.000;0.000;18.000
8/2/2007;11:52:00;1.270;0.000;239.180;5.200;0.000;0.000;17.000
8/2/2007;11:53:00;1.286;0.000;240.670;5.200;0.000;0.000;18.000
8/2/2007;11:54:00;1.284;0.000;240.520;5.200;0.000;0.000;18.000
8/2/2007;11:55:00;1.274;0.000;239.600;5.200;0.000;0.000;17.000
8/2/2007;11:56:00;1.294;0.000;240.780;5.400;0.000;0.000;18.000
8/2/2007;11:57:00;1.288;0.000;240.140;5.200;0.000;0.000;18.000
8/2/2007;11:58:00;1.284;0.000;240.120;5.200;0.000;0.000;17.000
8/2/2007;11:59:00;1.292;0.000;241.210;5.200;0.000;0.000;18.000
8/2/2007;12:00:00;1.352;0.052;239.640;5.600;0.000;0.000;18.000
8/2/2007;12:01:00;1.380;0.104;239.420;5.800;0.000;0.000;18.000
8/2/2007;12:02:00;1.378;0.104;239.400;5.600;0.000;0.000;17.000
8/2/2007;12:03:00;1.370;0.102;238.970;5.600;0.000;0.000;18.000
8/2/2007;12:04:00;1.378;0.106;239.840;5.600;0.000;0.000;17.000
8/2/2007;12:05:00;1.372;0.104;239.320;5.600;0.000;0.000;18.000
8/2/2007;12:06:00;1.370;0.102;239.260;5.600;0.000;0.000;17.000
8/2/2007;12:07:00;1.376;0.106;239.920;5.600;0.000;0.000;18.000
8/2/2007;12:08:00;1.370;0.106;239.650;5.600;0.000;0.000;18.000
8/2/2007;12:09:00;1.372;0.106;239.780;5.600;0.000;0.000;17.000
8/2/2007;12:10:00;1.366;0.102;239.270;5.600;0.000;0.000;18.000
8/2/2007;12:11:00;1.364;0.102;238.980;5.600;0.000;0.000;17.000
8/2/2007;12:12:00;1.368;0.104;239.580;5.600;0.000;0.000;18.000
8/2/2007;12:13:00;1.362;0.102;239.070;5.600;0.000;0.000;17.000
8/2/2007;12:14:00;1.382;0.108;239.250;5.800;0.000;0.000;18.000
8/2/2007;12:15:00;1.442;0.202;239.970;6.000;0.000;0.000;18.000
8/2/2007;12:16:00;1.360;0.080;240.680;5.600;0.000;0.000;17.000
8/2/2007;12:17:00;1.370;0.082;241.490;5.600;0.000;0.000;18.000
8/2/2007;12:18:00;1.374;0.084;241.860;5.600;0.000;0.000;18.000
8/2/2007;12:19:00;1.362;0.078;240.850;5.600;0.000;0.000;18.000
8/2/2007;12:20:00;1.364;0.080;241.210;5.600;0.000;0.000;18.000
8/2/2007;12:21:00;1.372;0.084;241.990;5.600;0.000;0.000;18.000
8/2/2007;12:22:00;1.364;0.082;241.520;5.600;0.000;0.000;18.000
8/2/2007;12:23:00;1.368;0.084;241.940;5.600;0.000;0.000;18.000
8/2/2007;12:24:00;1.364;0.082;241.450;5.600;0.000;0.000;17.000
8/2/2007;12:25:00;1.328;0.000;241.730;5.400;0.000;0.000;18.000
8/2/2007;12:26:00;1.304;0.000;242.420;5.400;0.000;0.000;18.000
8/2/2007;12:27:00;1.290;0.000;241.000;5.200;0.000;0.000;18.000
8/2/2007;12:28:00;1.290;0.000;241.030;5.200;0.000;0.000;18.000
8/2/2007;12:29:00;1.390;0.094;241.790;5.800;0.000;0.000;18.000
8/2/2007;12:30:00;1.374;0.100;241.150;5.600;0.000;2.000;18.000
8/2/2007;12:31:00;1.364;0.096;240.480;5.600;0.000;1.000;17.000
8/2/2007;12:32:00;1.374;0.100;241.360;5.600;0.000;1.000;18.000
8/2/2007;12:33:00;1.368;0.098;240.770;5.600;0.000;2.000;18.000
8/2/2007;12:34:00;1.372;0.098;241.060;5.600;0.000;1.000;18.000
8/2/2007;12:35:00;1.380;0.102;241.870;5.600;0.000;2.000;18.000
8/2/2007;12:36:00;1.366;0.096;240.500;5.600;0.000;1.000;17.000
8/2/2007;12:37:00;1.362;0.096;240.230;5.600;0.000;1.000;18.000
8/2/2007;12:38:00;1.354;0.092;239.460;5.600;0.000;2.000;18.000
8/2/2007;12:39:00;1.358;0.094;239.760;5.600;0.000;1.000;17.000
8/2/2007;12:40:00;1.354;0.092;239.600;5.600;0.000;1.000;18.000
8/2/2007;12:41:00;1.362;0.092;239.520;5.600;0.000;2.000;17.000
8/2/2007;12:42:00;1.366;0.094;240.090;5.600;0.000;1.000;18.000
8/2/2007;12:43:00;1.482;0.220;240.320;6.200;0.000;2.000;18.000
8/2/2007;12:44:00;1.470;0.228;239.950;6.200;0.000;1.000;17.000
8/2/2007;12:45:00;1.468;0.230;240.270;6.200;0.000;1.000;18.000
8/2/2007;12:46:00;1.460;0.226;239.690;6.000;0.000;1.000;18.000
8/2/2007;12:47:00;1.440;0.218;238.610;6.000;0.000;2.000;17.000
8/2/2007;12:48:00;1.442;0.222;239.070;6.000;0.000;1.000;18.000
8/2/2007;12:49:00;1.436;0.218;238.680;6.000;0.000;1.000;17.000
8/2/2007;12:50:00;1.444;0.222;239.260;6.000;0.000;1.000;18.000
8/2/2007;12:51:00;1.450;0.224;239.750;6.000;0.000;2.000;17.000
8/2/2007;12:52:00;1.454;0.228;240.280;6.000;0.000;1.000;18.000
8/2/2007;12:53:00;1.462;0.232;240.970;6.000;0.000;1.000;18.000
8/2/2007;12:54:00;1.466;0.236;241.540;6.000;0.000;1.000;18.000
8/2/2007;12:55:00;1.462;0.234;241.280;6.000;0.000;2.000;18.000
8/2/2007;12:56:00;1.462;0.234;241.280;6.000;0.000;1.000;17.000
8/2/2007;12:57:00;1.450;0.228;240.210;6.000;0.000;1.000;18.000
8/2/2007;12:58:00;1.414;0.174;240.560;5.800;0.000;1.000;18.000
8/2/2007;12:59:00;1.372;0.100;241.730;5.600;0.000;1.000;18.000
8/2/2007;13:00:00;1.324;0.000;242.580;5.400;0.000;1.000;18.000
8/2/2007;13:01:00;1.304;0.000;241.870;5.400;0.000;0.000;18.000
8/2/2007;13:02:00;1.308;0.000;242.310;5.400;0.000;0.000;18.000
8/2/2007;13:03:00;1.314;0.000;243.110;5.400;0.000;0.000;18.000
8/2/2007;13:04:00;1.298;0.000;242.050;5.200;0.000;0.000;18.000
8/2/2007;13:05:00;1.292;0.000;241.390;5.200;0.000;0.000;18.000
8/2/2007;13:06:00;1.294;0.000;241.580;5.200;0.000;0.000;17.000
8/2/2007;13:07:00;0.978;0.050;240.330;4.600;0.000;0.000;13.000
8/2/2007;13:08:00;0.294;0.094;241.760;1.200;0.000;0.000;0.000
8/2/2007;13:09:00;0.294;0.094;241.580;1.200;0.000;0.000;0.000
8/2/2007;13:10:00;0.294;0.092;241.180;1.200;0.000;0.000;0.000
8/2/2007;13:11:00;0.300;0.096;241.970;1.200;0.000;0.000;0.000
8/2/2007;13:12:00;0.302;0.100;243.010;1.200;0.000;0.000;0.000
8/2/2007;13:13:00;0.298;0.096;241.900;1.200;0.000;0.000;0.000
8/2/2007;13:14:00;0.298;0.100;243.040;1.200;0.000;0.000;0.000
8/2/2007;13:15:00;0.298;0.100;242.850;1.200;0.000;0.000;0.000
8/2/2007;13:16:00;0.296;0.096;241.880;1.200;0.000;0.000;0.000
8/2/2007;13:17:00;0.252;0.000;242.620;1.000;0.000;0.000;0.000
8/2/2007;13:18:00;0.220;0.000;243.330;1.000;0.000;0.000;0.000
8/2/2007;13:19:00;0.220;0.000;243.050;1.000;0.000;0.000;0.000
8/2/2007;13:20:00;0.220;0.000;243.110;1.000;0.000;0.000;0.000
8/2/2007;13:21:00;0.222;0.000;244.580;1.000;0.000;0.000;0.000
8/2/2007;13:22:00;0.222;0.000;244.390;1.000;0.000;0.000;0.000
8/2/2007;13:23:00;0.224;0.000;245.110;1.000;0.000;0.000;0.000
8/2/2007;13:24:00;0.224;0.000;244.810;1.000;0.000;0.000;0.000
8/2/2007;13:25:00;0.224;0.000;245.190;1.000;0.000;0.000;0.000
8/2/2007;13:26:00;0.332;0.112;245.020;1.600;0.000;0.000;0.000
8/2/2007;13:27:00;0.344;0.144;245.470;1.400;0.000;0.000;0.000
8/2/2007;13:28:00;0.336;0.138;244.450;1.400;0.000;0.000;0.000
8/2/2007;13:29:00;0.338;0.142;245.380;1.400;0.000;0.000;0.000
8/2/2007;13:30:00;0.332;0.146;245.860;1.400;0.000;0.000;0.000
8/2/2007;13:31:00;0.326;0.140;245.140;1.400;0.000;0.000;0.000
8/2/2007;13:32:00;0.324;0.136;244.200;1.400;0.000;0.000;0.000
8/2/2007;13:33:00;0.320;0.134;243.800;1.400;0.000;0.000;0.000
8/2/2007;13:34:00;0.318;0.128;242.560;1.400;0.000;0.000;0.000
8/2/2007;13:35:00;0.316;0.128;242.630;1.400;0.000;0.000;0.000
8/2/2007;13:36:00;0.316;0.128;242.710;1.400;0.000;0.000;0.000
8/2/2007;13:37:00;0.314;0.124;242.010;1.400;0.000;0.000;0.000
8/2/2007;13:38:00;0.314;0.126;242.210;1.400;0.000;0.000;0.000
8/2/2007;13:39:00;0.314;0.128;242.590;1.400;0.000;0.000;0.000
